"","line","section_name","section_artist","song_name","artist_name","song_id"
"4231","I'm in your city","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4232","'Cause I need it one more time","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4233","Might lose it all, I swear","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4234","I need it tonight, ooh, ah","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4235","Thinkin' how we played out","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4236","Really I feel off about it but ain't never said it","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4237","We ain't gotta talk about it","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4238","They'll never know when I'm with you, I play a different role","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4239","Can't move off emotion, this shit deep now I got self-control","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4240","I ain't never tried to hold you, niggas try to high and low me","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4241","I can break it down in dumbest terms and show you how you owe me","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4242","Still try and back door me, I know how to go about it","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4243","I know everything but I treat you like I don't know about it","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4244","Wildin' in Skyami, we took shrooms and caught a different vibe","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4245","Bitches can't fuck with you, you the one, for real, I peep your style","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4246","I gotta get to it, I'm OT so it's gon' be a while","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4247","It feel a lil' better when I ain't seen you, yeah","Verse 2","Lil Baby","Forever","Lil Baby","8454611"
"4248","I know you miss me","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4249","Who it's gon' be if it ain't me, lil' baby?","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4250","I'm in your city","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4251","'Cause I need it one more time","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4252","Might lose it all, I swear","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4253","I need it tonight, ooh, ah","Chorus","Fridayy","Forever","Lil Baby","8454611"
"4254","E don cast, last last, na everybody go chop breakfast","Intro","Burna Boy","Last Last","Burna Boy","7989684"
"4255","Shayo","Intro","Burna Boy","Last Last","Burna Boy","7989684"
"4256","Shayo","Intro","Burna Boy","Last Last","Burna Boy","7989684"
"4257","Igbo","Intro","Burna Boy","Last Last","Burna Boy","7989684"
"4258","You go bow for the result o","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4259","Nothing to discuss o, cause I dey win by default","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4260","And without any doubt o","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4261","Omo me I be adult o, I no go fit take your (I no go fit take your insult o)","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4262","Omo mind as you dey talk o","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4263","I put my life into my job","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4264","And I know I'm in trouble","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4265","She manipulate my love o","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4266","I no holy and I no denge pose like Baba Fryo","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4267","My eye o don cry o","Verse 1","Burna Boy","Last Last","Burna Boy","7989684"
"4268","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4269","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4270","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4271","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4272","Shayo (Shayo) shayo (shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4273","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4274","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4275","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4276","Shayo (Shayo) shayo (Shayo shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4277","I dey Port Harcourt when dem kill Soboma","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4278","I dey try to buy motor one Toyota Corolla","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4279","My feelings been dey swing like jangolova","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4280","Feelings been dey swing like jangolova","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4281","Now you crash your Ferrari for Lekki, Burna","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4282","Na small thing remain, it could have been all over","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4283","My feelings still dey swing like jangolova","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4284","Feelings still dey swing like-","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4285","Ti n ba ni kе juru, e juru","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4286","Omo why to’o ki nfe ni suru?","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4287","Why you say I did nothing for you","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4288","When I for do anything you want mе to do","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4289","Ti n ba ni ke juru, e juru (E juru)","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4290","Omo why to'o ki nfe ni suru? (Ni suru)","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4291","Why you say I did nothing for you","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4292","When I for do anything you want me to do","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4293","Maybe another time, maybe another life you will be my wife and we'll get it right","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4294","E don cast, last last, na everybody go chop breakfast","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4295","Have to say bye bye o, bye bye o to the love of my life","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4296","My eye o don cry o","Verse 2","Burna Boy","Last Last","Burna Boy","7989684"
"4297","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4298","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4299","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4300","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4301","Shayo (Shayo) shayo (Shayo shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4302","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4303","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4304","I need Igbo and shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4305","Shayo (Shayo) shayo (Shayo)","Chorus","Burna Boy","Last Last","Burna Boy","7989684"
"4306","Woah, I get rid of all the smoke like Ozium","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4307","Shorty got that real jelly, yeah, petroleum","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4308","Niggas actin' like my kids and they be older than him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4309","Can't believe they killed Skiney, I really growed up with him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4310","I'ma leave a lot of niggas covered in roses for him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4311","Spray the witness, I ain't leavin' no Jehovah for them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4312","Won a GRAMMY and I couldn't even show it to him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4313","Put my face inside a line up, niggas know that I'm him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4314","Anybody speakin' on my brothers got stepped on","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4315","Pull up from the three like Stеphen","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4316","And the coupe bald-hеaded like the other Stephon","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4317","Put my kids in private school so they could get they prep on","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4318","Think my heart made out of Teflon","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4319","What? What? Think my heart bulletproof","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4320","You ain't got a mask, I can show you what a hoodie do","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4321","Pull the string tight 'til your eyelids covered too","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4322","I think they on the left, roll the window, hit the lights, boom","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4323","Everybody wish they switched sides when we comin' through","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4324","Everybody wish they was inside when we comin' through","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4325","I pray that you ain't on the other side when we comin' through","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4326","PTSD and I mean it","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4327","Nigga, Johnny got killed and I seen it","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4328","I can't fight with these demons","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4329","Top shotta, nigga, I got gunfire for these demons","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4330","Hope you know you gotta stand on all that shit you been tweetin'","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4331","Took some real niggas from me, I could kill the whole world and I still won't be even","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4332","I be thinkin' 'bout my brothers while I'm shoppin' in Neiman's","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4333","Real gangster, when I'm gone, carve my name in the cement","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4334","Watch these hoes when you rich, they play games with the semen","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4335","Trials and tribulations, I face them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4336","Prosecutors probably wanna case him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4337","See my opps, I jump out and chase them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4338","I ain't Charleston White, nigga, I'll never Mace them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4339","Love for all my artists, nigga, I'll never Mase them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4340","Shit, that's probably why they hate him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4341","Tryna get my brother out of jail, I'm like, ""Hey, Kim""","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4342","Cut from a different cloth, he never let it break him","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4343","Look at my advance, it make me wonder, would I make them?","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4344","But I own my masters, so I can't do shit but thank them","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4345","Video visits, he be smilin' on FaceTime","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4346","Passionate, I'm talkin' with my hands, these ain't gang signs","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4347","You don't know Larry, Tayman, or CJ, you ain't one of mine","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4348","Braids on my neck, nigga, I ain't got no hang time","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4349","Nigga, I ain't got no kick-it for you","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4350","I don't wanna make friends","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4351","I don't wanna make amends","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4352","I'm chasin' Ms","Verse","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4353","Yeah, facts","Outro","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4354","21","Outro","21 Savage","3AM on Glenwood","21 Savage","8525208"
"4355","My knuckles were bruised like violets","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4356","Sucker punching walls, cursed you as I sleep-talked","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4357","Spineless in my tomb of silence","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4358","Tore your banners down, took the battle underground","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4359","And maybe it was egos swinging","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4360","Maybe it was her","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4361","Flashes of the battle come back to me in a blur","Verse 1","Taylor Swift","The Great War","Taylor Swift","8486441"
"4362","All that bloodshed, crimson clover","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4363","Uh-huh, sweet dream was over","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4364","My hand was the one you reached for","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4365","All throughout the Great War","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4366","Always remember","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4367","Uh-huh, tears on the lеtter","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4368","I vowed not to cry anymore","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4369","If wе survived the Great War","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4370","You drew up some good faith treaties","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4371","I drew curtains closed, drank my poison all alone","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4372","You said I have to trust more freely","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4373","But diesel is desire, you were playing with fire","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4374","And maybe it's the past that's talking","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4375","Screaming from the crypt","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4376","Telling me to punish you for things you never did","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4377","So I justified it","Verse 2","Taylor Swift","The Great War","Taylor Swift","8486441"
"4378","All that bloodshed, crimson clover","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4379","Uh-huh, the bombs were closer","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4380","My hand was the one you reached for","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4381","All throughout the Great War","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
"4382","Always remember","Chorus","Taylor Swift","The Great War","Taylor Swift","8486441"
